id,body,index,trail_id,created_at,updated_at
1531,"From the parking area, cross the road and proceed south on the joint Jessup (yellow), Sweet Clover (white) and Highlands (teal diamond) Trails, which climb gently to the crest of a field and then descend to a woods road. To the right, you can see Schunemunk Mountain, which you’ll soon climb.",0,146,2014-11-25 03:24:20.512281,2014-11-25 03:24:20.512281
1532,"Turn right on the woods road, going past a chain that blocks off the road. When the white-blazed Sweet Clover Trail leaves to the left, continue ahead, now following the yellow blazes of the Jessup Trail. (You’re also following the Highlands Trail, but the teal-diamond Highlands Trail blazes appear mainly at intersections.) The Jessup Trail crosses a field diagonally to the right, crosses a footbridge over a stream, re-enters the woods, and soon climbs to a woods road, where it turns right.",1,146,2014-11-25 03:24:20.514216,2014-11-25 03:24:20.514216
1533,"Follow the yellow blazes along the woods road for about half a mile. Watch for a sharp left turn, where the trail leaves the road and climbs to cross the railroad tracks. This is an active rail line, so be sure to stop, look and listen for approaching trains before crossing.",2,146,2014-11-25 03:24:20.515976,2014-11-25 03:24:20.515976
1534,"On the other side of the tracks, the Jessup Trail turns right, briefly joining the red-blazed Otterkill Trail. It soon reaches the cascading Baby Brook and turns left to parallel the brook. The Otterkill Trail turns right and crosses the brook on a wooden footbridge, but you should continue ahead along the yellow-blazed Jessup Trail, which climbs steadily along the brook. In the next three-quarters of a mile, you’ll climb about 700 feet.",3,146,2014-11-25 03:24:20.517608,2014-11-25 03:24:20.517608
1535,"After joining a woods road, the trail detours to the right to pass by a beautiful cascade. This is a good place to take a break. Continue ahead along the Jessup Trail, which soon reaches a junction with the red-on-white-blazed Barton Swamp Trail. The Barton Swamp Trail proceeds ahead and to the right, but you should turn left to continue on the yellow-blazed Jessup Trail.",4,146,2014-11-25 03:24:20.519286,2014-11-25 03:24:20.519286
1536,"The Jessup Trail now climbs – steeply in places – along a ridge formed of the unusual conglomerate bedrock, studded with pebbles of white quartz and pink sandstone, that is characteristic of Schunemunk Mountain. This unusual rock has been smoothed by glacial action, sometimes resembling a level sidewalk. The trail winds through pitch pines and soon reaches the first in a series of panoramic viewpoints. The Hudson River may be seen to the northeast, with the Newburgh-Beacon Bridge visible in the distance, and the East Hudson Highlands beyond. To the west, you can see the western ridge of Schunemunk Mountain.",5,146,2014-11-25 03:24:20.521004,2014-11-25 03:24:20.521004
1537,"Continue heading south along the ridge. As you climb another conglomerate outcrop, you’ll pass several more panoramic viewpoints. You’re high enough now that you can see over the western ridge of the mountain. The Shawangunks are visible in the distance to the northwest, and on a clear day, you can see the Catskills beyond.",6,146,2014-11-25 03:24:20.52286,2014-11-25 03:24:20.52286
1538,"After passing through an area with deciduous trees, the Jessup Trail climbs again and reaches yet another viewpoint at a junction with the white-blazed Sweet Clover Trail. This is the highest and broadest of the viewpoints on this section of the Jessup Trail, and you’ll want to pause and take in the panoramic 270-degree view.",7,146,2014-11-25 03:24:20.524624,2014-11-25 03:24:20.524624
1539,"When you’re ready to continue, turn right onto the white-blazed Sweet Clover Trail, which soon begins to descend. After climbing over a few minor ridges, the trail passes through dense mountain laurel thickets, and the descent steepens. At the base of the descent, you’ll cross Baby Brook (the crossing can be a little tricky when the water is high) and reach a junction with the red-on-white-blazed Barton Swamp Trail.",8,146,2014-11-25 03:24:20.526256,2014-11-25 03:24:20.526256
1540,"Continue ahead on the white-blazed Sweet Clover Trail, which climbs rather steeply to the crest of the western ridge of Schunemunk Mountain. Here, the Sweet Clover Trail ends, and you should turn left onto the orange-blazed Western Ridge Trail, which heads south along the western ridge of the mountain. The trail climbs to a panoramic viewpoint, with views both to the west and over the eastern ridge of the mountain, separated from the western ridge by the valley of Baby Brook.",9,146,2014-11-25 03:24:20.528,2014-11-25 03:24:20.528
1541,"Proceed ahead on the orange-blazed Western Ridge Trail, passing more viewpoints, as well a fascinating deep fissure in the rock to the right of the trail. After a brief descent, you’ll reach a junction with the blue-dot-on-white-blazed Ridge-to-Ridge Trail. Turn left, leaving the Western Ridge Trail and follow the Ridge-to-Ridge Trail, which descends to the valley. Here, it turns right onto a woods road, briefly joining the red-dot-on-white-blazed Barton Swamp Trail.",10,146,2014-11-25 03:24:20.529703,2014-11-25 03:24:20.529703
1553,"The Ridge-to- Ridge Trail ends, on the crest of the eastern ridge, at a junction with the yellow-blazed Jessup Trail and the teal-diamond-blazed Highlands Trail. Turn left and follow the joint Jessup/Highlands Trail, which reaches the 1,664-foot-high summit of Schunemunk Mountain – marked on the rock with white paint – in another 0.1 mile. This spot offers a panoramic 360̊ view. The Jessup/Highlands Trail bears left and descends, almost immediately reaching a junction with a white-blazed side trail (also marked by cairns) that leads to the Megaliths – a group of huge blocks that have split off from the bedrock. This is a good place for a break, as the interesting geologic features are complemented by a fine viewpoint to the west.",6,147,2014-11-25 03:24:20.553296,2014-11-25 03:24:20.553296
1542,"When the two trails diverge a short distance beyond, turn left, now following the blue-on-white blazes of the Ridge-to-Ridge Trail. The Ridge-to-Ridge Trail crosses a wet area on logs and steeply climbs the eastern ridge of the mountain. After a very steep pitch, the trail turns right along a ledge and reaches a panoramic west-facing viewpoint. You’ll want to take a short break here to catch your breath and enjoy the view! The trail continues to climb more gradually. Where it proceeds over bare rock surfaces, the trail is marked with blue paint blazes on the rocks and with cairns (small piles of rocks). After traversing an open area of exposed conglomerate bedrock, the Ridge-to-Ridge Trail ends, on the crest of the eastern ridge, at a junction with the yellow-blazed Jessup Trail and the teal-diamond-blazed Highlands Trail.",11,146,2014-11-25 03:24:20.531462,2014-11-25 03:24:20.531462
1543,"Turn left and follow the joint Jessup/Highlands Trail, which soon reaches the 1,664-foot-high summit of Schunemunk Mountain (marked on the rock with white paint), with limited views. The Jessup Trail bears left and descends, soon reaching a junction with a white-blazed side trail (also marked by cairns) that leads to the Megaliths – a group of huge blocks that have split off from the bedrock. This is another good place for a break, as the interesting geologic features are complemented by a fine viewpoint to the west.",12,146,2014-11-25 03:24:20.533218,2014-11-25 03:24:20.533218
